,timestamp,order type,eth,uni,uni/eth,usd volume,transaction.id,block number
71,1624363228,sell,8.260126314550474,1020.8258509618296,123.58477486762067,15398.705721934297,0x60a88e04cddbb71fd017f19b38f47ebba0074a7489fc4c372d7d3410ea8efe59,12683880
72,1624363224,sell,10.721377749790944,1323.7206853040689,123.46553924283472,19995.045530581978,0xadfb3b6e14e885d19a95a980f0a6234f254272d692e1582cce6301c0f7a28ccd,12683879
73,1624363156,sell,13.800275164211518,1701.7362125224445,123.31175953183782,25754.108753000397,0xc9d966960c17785e01abf4ecc5f27b0427a94446b4252c06c028a778cd10fb86,12683877
74,1624363108,sell,16.667654218096676,2046.5719813469436,122.78704336960064,31110.106602664728,0x7a004a45156a0a2aafeb6d2e103cb29ff1e46149b819f09ff0b5cc2a4e74402c,12683874
75,1624363108,sell,26.7794,3295.4157934500317,123.05786512954106,49983.63764055425,0x6f09278f12d4a8af8a644365cdc25bd1a79f1cab3c0aa7f208bdd10ae1cf978e,12683874
76,1624363043,sell,0.8151392835101751,100.0,122.67842075942809,1522.2710734611614,0x9c859f639c12fe56cf0b4ce20a7a37b1002749591068c8866c6fba39669c13a2,12683867
77,1624362996,sell,8.364306775297027,1025.642289732168,122.62131426853912,15621.314861049776,0x537345a6292f0d1cfc5e8678328c9000f28603b7aba1756e6da17972e9fae6f7,12683865
78,1624362839,sell,0.7256853444451462,88.94357607273389,122.56493362249104,1358.8723843346968,0x4d70a98ba32b470d3fcac2accf0497b226d7ef8c7e5317d2411437128e159ef0,12683853
79,1624362366,sell,1.3169142237897968,161.39080059879663,122.55224955680751,2461.156306944208,0xa29038c983aaf157f8c0e33da6b2c24fa99246e7c039917295513dfe37ea8d21,12683818
80,1624362059,sell,13.383,1638.8950957747816,122.46096508815525,24981.04573460464,0xa9f6e191968e348b4ffbb7c43cb543bc32833439f90c0c2412de179486fdb4be,12683803
81,1624362026,sell,4.014374749132442,491.04995268928553,122.32289792959855,7495.7997719882205,0x90a6effea58f01d6d71689751b459928f290c65c840d065eb3db63fc9d3e4e77,12683799
82,1624362026,sell,2.4517226867711233,300.0,122.36294162415851,4576.9338518023815,0x685c98bfd3c38f86e52f5d7a4e19b5d9c7f9e22b86835b0b9f0d3200a16dc3b6,12683799
83,1624361924,buy,0.05451875,6.627612123697636,121.56573882742425,101.83377495601088,0x253c3a0e4205e89cef56c8381240a62bda32bb7b5175c8a2dd4f896d00031b4b,12683788
84,1624361892,sell,0.5822069570462364,71.2010911456057,122.29515687486231,1087.5432729838012,0x4a573eac48b873f2e2669a0c79d7188894cba598e3594c31aa2b87286c18570a,12683786
85,1624361778,sell,2.8611693248773773,349.8461445302537,122.2738345082905,5346.908683626639,0x123266eb1b368ecf1e1fb0c6f22a3e17c3890bff93bef1486ee168db0bc47db3,12683776
86,1624361700,sell,13.3618,1632.4574029026287,122.17346487019927,24978.19607526007,0xe36f0827df8ad78f9058beae6aa897fa34243ab0133c8b9dad8b4703daa733f6,12683770
87,1624361673,sell,5.230720752330951,638.4552196130861,122.05874674700866,9778.138635455647,0xfc5f05c36a9927a9a240ecbb66f99543d31b817dbf8537c0c4cb32ebcf4d829a,12683769
88,1624361640,sell,9.828938935523972,1198.7949562943504,121.96585655463163,18375.10432276296,0x7198249c2025b619252764d1a95bcfecad9ab46530875eb5222c20a44ef732c0,12683767
89,1624361491,sell,10.062244814714363,1226.0178622303747,121.843374396688,18810.999761949224,0x74cda4e54547a1ac2201765f2a7789b8a26e83a310c0997a8aadc44d7da0455b,12683757
90,1624361487,sell,0.8211763978922386,100.0,121.7765150784604,1535.1593317109848,0xd0e435c30816f5e5f1b7ba9cafdc62820e1d44e9051d5dae67a8265006bca359,12683756
91,1624361487,sell,7.9230615210324675,964.416552401292,121.72271411009028,14812.33604267192,0x74235de6b30c6aab7e5079e8d553360fde66352d01eebfd27fcd2b5670a7074d,12683756
92,1624361379,sell,7.754770968675454,943.1852778926835,121.62645185816278,14501.3664768179,0xb46e36763a3aaa83bffe8a2dc1c2554a80c27904f4a20394bd14e826fd610e0e,12683750
93,1624361117,sell,3.7197561889281854,452.16087439190494,121.55658904144228,6977.323541155492,0x19fd4104e1db6958d18d83466e8e44320b170530970c40b75bfdffe120cef150,12683726
94,1624360333,sell,4.114952756510404,500.0,121.50807787742721,7760.524399257472,0x853357b7f49cbf7f2dafa87e138835c48a5e81ac40dbb696424fdebc96a1ee30,12683675
95,1624360333,sell,1.0552199564686369,128.1843538892047,121.47643067534666,1990.0739336076404,0x46c8f301ba7c461a0f79b7e3d7796d57880fc7ebf58d83d4a83e93a582f79a33,12683675
